Id,Symbol,Type,Volume,Entry Time,Entry Price,Exit Time,Exit Price,Exit Balance,Exit Equity,Profit,Margin,Fee,Closed
68,EURUSD,Buy,2.0,2024-06-21 18:00:00,1.06937,2024-06-21 22:00:00,1.06947,,,15.999999999997797,2138.74,2e-05,False
66,EURUSD,Sell,2.0,2024-06-21 12:00:00,1.06978,2024-06-21 22:00:00,1.06947,,,58.000000000006494,2139.56,2e-05,False
67,EURUSD,Sell,2.0,2024-06-21 14:00:00,1.06889,2024-06-21 16:00:00,1.06821,184481.2040183152,184287.20401831524,131.99999999995836,2137.7799999999997,2e-05,True
64,EURUSD,Buy,2.0,2024-06-21 04:00:00,1.07102,2024-06-21 10:00:00,1.06784,184349.20401831524,184983.20401831527,-640.0000000000365,2142.0400000000004,2e-05,True
65,EURUSD,Buy,2.0,2024-06-21 05:00:00,1.07169,2024-06-21 08:00:00,1.07178,184989.20401831527,185165.20401831527,17.999999999984695,2143.38,0.0,True
63,EURUSD,Sell,2.0,2024-06-20 21:00:00,1.071,2024-06-21 00:00:00,1.07041,184971.2040183153,185017.20401831533,115.99999999997368,2142.0,1e-05,True
62,EURUSD,Buy,2.0,2024-06-20 19:00:00,1.07071,2024-06-20 23:00:00,1.07018,184855.20401831533,185017.20401831533,-106.0000000000283,2141.42,0.0,True
61,EURUSD,Sell,2.0,2024-06-20 18:00:00,1.07072,2024-06-20 21:00:00,1.071,184961.20401831536,185019.20401831533,-56.000000000011596,2141.4399999999996,0.0,True
60,EURUSD,Buy,2.0,2024-06-20 17:00:00,1.07218,2024-06-20 18:00:00,1.07072,185017.20401831536,185309.20401831536,-296.00000000000335,2144.3599999999997,2e-05,True
59,EURUSD,Sell,2.0,2024-06-20 15:00:00,1.07188,2024-06-20 16:00:00,1.07244,185313.20401831536,185423.2040183154,-114.00000000002319,2143.76,1e-05,True
58,EURUSD,Buy,2.0,2024-06-20 13:00:00,1.07285,2024-06-20 14:00:00,1.07149,185427.2040183154,185427.2040183154,-276.00000000000557,2145.7000000000003,2e-05,True
55,EURUSD,Sell,2.0,2024-06-19 23:00:00,1.07408,2024-06-20 14:00:00,1.07149,185703.2040183154,185427.2040183154,411.999999999974,2148.16,0.00053,True
57,EURUSD,Sell,2.0,2024-06-20 03:00:00,1.07461,2024-06-20 09:00:00,1.07327,185291.20401831542,185167.20401831536,260.00000000002376,2149.22,4e-05,True
56,EURUSD,Buy,2.0,2024-06-20 00:00:00,1.07445,2024-06-20 02:00:00,1.0747,185031.2040183154,184801.20401831536,14.000000000016696,2148.8999999999996,0.00018,True
53,EURUSD,Buy,2.0,2024-06-19 20:00:00,1.07445,2024-06-19 23:00:00,1.07408,185017.20401831536,185099.20401831536,-77.99999999999629,2148.8999999999996,2e-05,True
54,EURUSD,Sell,2.0,2024-06-19 21:00:00,1.07431,2024-06-19 22:00:00,1.07449,185095.20401831536,185099.20401831536,-43.99999999996939,2148.6200000000003,4e-05,True
52,EURUSD,Buy,2.0,2024-06-19 16:00:00,1.07436,2024-06-19 19:00:00,1.0747,185139.20401831533,185185.20401831533,68.00000000000139,2148.72,0.0,True
51,EURUSD,Sell,2.0,2024-06-19 13:00:00,1.075,2024-06-19 16:00:00,1.07436,185071.20401831533,185003.20401831533,125.99999999999478,2150.0,1e-05,True
50,EURUSD,Buy,2.0,2024-06-19 12:00:00,1.07371,2024-06-19 14:00:00,1.07509,184945.20401831533,184925.2040183153,272.0000000000318,2147.42,2e-05,True
46,EURUSD,Sell,2.0,2024-06-18 23:00:00,1.07397,2024-06-19 12:00:00,1.07371,184673.2040183153,184615.20401831527,30.000000000029797,2147.9400000000005,0.00011,True
49,EURUSD,Sell,2.0,2024-06-19 10:00:00,1.07369,2024-06-19 11:00:00,1.07403,184643.20401831527,184745.20401831527,-70.00000000000139,2147.38,1e-05,True
48,EURUSD,Buy,2.0,2024-06-19 07:00:00,1.07358,2024-06-19 10:00:00,1.07369,184713.20401831527,184747.2040183153,14.0000000000109,2147.16,4e-05,True
47,EURUSD,Buy,2.0,2024-06-19 02:00:00,1.07387,2024-06-19 07:00:00,1.07358,184699.20401831527,184755.2040183153,-64.0000000000247,2147.7400000000002,3e-05,True
45,EURUSD,Sell,2.0,2024-06-18 22:00:00,1.07389,2024-06-18 23:00:00,1.07397,184763.2040183153,184763.20401831533,-20.000000000016,2147.78,2e-05,True
44,EURUSD,Buy,2.0,2024-06-18 21:00:00,1.07397,2024-06-18 23:00:00,1.07397,184783.20401831533,184763.20401831533,-4.0,2147.9400000000005,2e-05,True
42,EURUSD,Sell,2.0,2024-06-18 12:00:00,1.07195,2024-06-18 15:00:00,1.07311,184787.20401831533,185083.2040183153,-234.00000000000998,2143.9,1e-05,True
43,EURUSD,Sell,2.0,2024-06-18 13:00:00,1.07177,2024-06-18 14:00:00,1.07162,185021.20401831533,185013.2040183153,29.99999999997449,2143.5399999999995,0.0,True
41,EURUSD,Buy,2.0,2024-06-18 11:00:00,1.07191,2024-06-18 13:00:00,1.07177,184991.20401831536,185025.20401831536,-38.0000000000058,2143.8199999999997,5e-05,True
39,EURUSD,Buy,2.0,2024-06-18 04:00:00,1.07278,2024-06-18 11:00:00,1.07191,185029.20401831536,185111.20401831536,-176.0000000000297,2145.56,1e-05,True
40,EURUSD,Sell,2.0,2024-06-18 06:00:00,1.07248,2024-06-18 10:00:00,1.07233,185205.2040183154,185113.20401831536,26.0000000000189,2144.9600000000005,2e-05,True
38,EURUSD,Buy,2.0,2024-06-18 02:00:00,1.07399,2024-06-18 04:00:00,1.07278,185179.20401831536,185345.20401831536,-243.99999999998667,2147.98,1e-05,True
37,EURUSD,Buy,2.0,2024-06-18 01:00:00,1.07376,2024-06-18 03:00:00,1.0736,185423.20401831536,185499.20401831536,-39.999999999987594,2147.52,4e-05,True
36,EURUSD,Sell,2.0,2024-06-17 20:00:00,1.07259,2024-06-17 21:00:00,1.07361,185463.20401831536,185867.20401831536,-208.00000000000418,2145.18,2e-05,True
35,EURUSD,Sell,2.0,2024-06-17 18:00:00,1.07221,2024-06-17 21:00:00,1.07361,185671.20401831536,185867.20401831536,-283.9999999999692,2144.42,2e-05,True
34,EURUSD,Sell,2.0,2024-06-17 17:00:00,1.07162,2024-06-17 19:00:00,1.07252,185955.20401831533,186005.20401831533,-179.99999999998016,2143.24,0.0,True
33,EURUSD,Sell,2.0,2024-06-17 16:00:00,1.0716,2024-06-17 17:00:00,1.07162,186135.2040183153,186131.2040183153,-5.999999999981796,2143.2000000000003,1e-05,True
32,EURUSD,Buy,2.0,2024-06-17 13:00:00,1.07101,2024-06-17 14:00:00,1.07094,186141.20401831527,186153.20401831527,-16.0000000000029,2142.02,1e-05,True
31,EURUSD,Sell,2.0,2024-06-17 04:00:00,1.07015,2024-06-17 11:00:00,1.0707,186157.20401831527,186429.20401831527,-114.0000000000101,2140.3,2e-05,True
30,EURUSD,Sell,2.0,2024-06-17 03:00:00,1.0704,2024-06-17 11:00:00,1.0707,186271.20401831527,186429.20401831527,-61.9999999999934,2140.8,1e-05,True
29,EURUSD,Buy,2.0,2024-06-14 20:00:00,1.0698,2024-06-17 01:00:00,1.07065,186333.20401831527,186333.20401831527,155.5990301180814,2139.6000000000004,7.200484940961038e-05,True
26,EURUSD,Sell,2.0,2024-06-14 15:00:00,1.06892,2024-06-17 01:00:00,1.07065,186177.60498819718,186333.20401831527,-362.61893464081055,2137.84,8.309467320404346e-05,True
28,EURUSD,Buy,2.0,2024-06-14 19:00:00,1.07004,2024-06-14 20:00:00,1.0698,186540.223922838,186347.60498819718,-67.91261491537841,2140.0800000000004,9.956307457687406e-05,True
27,EURUSD,Sell,2.0,2024-06-14 16:00:00,1.06691,2024-06-14 17:00:00,1.06874,186608.13653775337,186627.51760311256,-390.39759275377713,2133.82,0.00012198796376888715,True
24,EURUSD,Sell,2.0,2024-06-14 05:00:00,1.07429,2024-06-14 16:00:00,1.06691,186998.53413050715,187383.91519586634,1458.9401386517284,2148.58,8.529930674130067e-05,True
25,EURUSD,Buy,2.0,2024-06-14 11:00:00,1.06918,2024-06-14 14:00:00,1.06939,185539.59399185542,186502.53413050715,23.467536254092302,2138.36,9.266231872958198e-05,True
23,EURUSD,Sell,2.0,2024-06-14 03:00:00,1.07364,2024-06-14 09:00:00,1.07251,185516.12645560133,185855.06659425306,197.14940804547103,2147.28,0.00014425295977249812,True
22,EURUSD,Sell,2.0,2024-06-13 22:00:00,1.07406,2024-06-14 03:00:00,1.07364,185318.97704755588,185318.97704755588,64.09677010990411,2148.12,9.95161494505664e-05,True
20,EURUSD,Buy,2.0,2024-06-13 19:00:00,1.07352,2024-06-14 03:00:00,1.07364,185254.88027744598,185318.97704755588,7.288776399732972,2147.04,8.35561180012331e-05,True
21,EURUSD,Buy,2.0,2024-06-13 20:00:00,1.07423,2024-06-13 22:00:00,1.07406,185247.59150104623,185338.88027744598,-55.64165601213042,2148.46,0.00010820828006064861,True
17,EURUSD,Sell,2.0,2024-06-13 09:00:00,1.08021,2024-06-13 20:00:00,1.07423,185303.23315705836,185428.5219334581,1170.1515888494478,2160.4199999999996,0.0001292420557526355,True
19,EURUSD,Buy,2.0,2024-06-13 13:00:00,1.07942,2024-06-13 18:00:00,1.07554,184133.0815682089,185041.23315705836,-794.9638296966203,2158.84,9.481914848299638e-05,True
18,EURUSD,Buy,2.0,2024-06-13 11:00:00,1.08062,2024-06-13 12:00:00,1.08022,184928.04539790552,184900.19698675498,-89.50565707436584,2161.24,4.752828537187324e-05,True
16,EURUSD,Buy,2.0,2024-06-13 03:00:00,1.08128,2024-06-13 09:00:00,1.08021,185017.55105497988,185017.55105497988,-236.9916010853861,2162.56,0.000114958005426804,True
15,EURUSD,Sell,2.0,2024-06-13 01:00:00,1.08109,2024-06-13 07:00:00,1.08038,185254.54265606526,185051.55105497988,110.87396663016767,2162.1800000000003,0.00015563016684937218,True
14,EURUSD,Sell,2.0,2024-06-12 19:00:00,1.0844,2024-06-13 01:00:00,1.08109,185143.6686894351,185143.6686894351,640.0661175808483,2168.8,0.00010966941209568249,True
13,EURUSD,Buy,2.0,2024-06-12 18:00:00,1.08424,2024-06-12 23:00:00,1.08087,184503.60257185425,185187.66868943512,-695.974238292421,2168.4800000000005,0.0001098711914620096,True
12,EURUSD,Sell,2.0,2024-06-12 09:00:00,1.07414,2024-06-12 16:00:00,1.08366,185199.57681014668,185199.57681014668,-1924.0514727220489,2148.28,0.0001002573636102717,True
11,EURUSD,Buy,2.0,2024-06-12 08:00:00,1.07458,2024-06-12 15:00:00,1.08266,187123.62828286874,185399.5768101467,1588.380109927913,2149.1600000000003,0.00013809945036029946,True
10,EURUSD,Buy,2.0,2024-06-12 02:00:00,1.074,2024-06-12 08:00:00,1.07458,185535.24817294083,185535.24817294083,102.92421157343159,2148.0,6.5378942132867e-05,True
9,EURUSD,Buy,2.0,2024-06-12 01:00:00,1.07409,2024-06-12 06:00:00,1.07403,185432.3239613674,185425.2481729408,-30.88325198373916,2148.18,9.441625991874682e-05,True
8,EURUSD,Sell,2.0,2024-06-11 16:00:00,1.07238,2024-06-11 23:00:00,1.07402,185463.20721335112,185463.20721335112,-352.4584099610539,2144.76,0.00012229204980540579,True
4,EURUSD,Sell,2.0,2024-06-11 01:00:00,1.07654,2024-06-11 22:00:00,1.07403,185815.66562331218,185461.2072133511,473.00590696338196,2153.08,0.0001449704651831026,True
7,EURUSD,Buy,2.0,2024-06-11 15:00:00,1.07323,2024-06-11 16:00:00,1.07238,185342.6597163488,186145.66562331218,-189.70519012863693,2146.4599999999996,9.85259506433892e-05,True
6,EURUSD,Sell,2.0,2024-06-11 13:00:00,1.07408,2024-06-11 14:00:00,1.0729,185532.36490647745,186231.37081344085,223.0639182724415,2148.16,6.468040863775143e-05,True
5,EURUSD,Buy,2.0,2024-06-11 06:00:00,1.07684,2024-06-11 13:00:00,1.07408,185309.300988205,185772.3068951684,-563.4610371336211,2153.68,5.73051856680098e-05,True
3,EURUSD,Sell,2.0,2024-06-10 21:00:00,1.07616,2024-06-11 00:00:00,1.07656,185872.76202533863,185872.76202533863,-105.40148099573543,2152.32,0.00012700740497872118,True
2,EURUSD,Buy,2.0,2024-06-10 14:00:00,1.07536,2024-06-10 23:00:00,1.07651,185978.16350633436,185882.7620253386,202.94034153357023,2150.7200000000003,0.00013529829233213317,True
1,EURUSD,Buy,2.0,2024-06-10 13:00:00,1.07369,2024-06-10 15:00:00,1.07414,185775.2231648008,185504.16350633436,68.28316480078027,2147.38,0.00010858417599616015,True
