Id,Symbol,Type,Volume,Entry Time,Entry Price,Exit Time,Exit Price,Exit Balance,Exit Equity,Profit,Margin,Fee,Closed
75,EURUSD,Buy,0.56,2024-05-24 19:00:00,1.08471,2024-05-24 20:00:00,1.0847,,,-1.1200000000036687,607.4376000000001,1e-05,False
72,EURUSD,Buy,1.07,2024-05-24 11:00:00,1.08247,2024-05-24 20:00:00,1.0847,,,238.6099999999951,1158.2429000000002,0.0,False
74,EURUSD,Buy,2.0,2024-05-24 13:00:00,1.08403,2024-05-24 16:00:00,1.08417,196116.7429869196,196593.36298691956,28.000000000005798,2168.06,0.0,True
73,EURUSD,Buy,2.0,2024-05-24 12:00:00,1.08287,2024-05-24 13:00:00,1.08403,196088.7429869196,195902.6129869196,230.00000000000998,2165.74,1e-05,True
66,EURUSD,Buy,2.0,2024-05-23 21:00:00,1.08053,2024-05-24 12:00:00,1.08287,195858.7429869196,195775.67298691958,468.00000000000176,2161.06,0.0,True
71,EURUSD,Sell,2.0,2024-05-24 10:00:00,1.08244,2024-05-24 11:00:00,1.08247,195390.7429869196,195778.74298691962,-5.999999999994898,2164.88,0.0,True
70,EURUSD,Buy,2.0,2024-05-24 05:00:00,1.08087,2024-05-24 08:00:00,1.08104,195396.7429869196,195446.7429869196,34.000000000000696,2161.74,0.0,True
69,EURUSD,Buy,2.0,2024-05-24 04:00:00,1.08106,2024-05-24 05:00:00,1.08087,195362.7429869196,195502.74298691962,-39.99999999998249,2162.12,1e-05,True
68,EURUSD,Sell,0.78,2024-05-24 00:00:00,1.08146,2024-05-24 03:00:00,1.08103,195402.74298691956,195519.82298691955,28.860000000011894,843.5388,6e-05,True
67,EURUSD,Buy,0.74,2024-05-23 23:00:00,1.08139,2024-05-24 00:00:00,1.08146,195373.88298691955,195453.02298691956,-50.31999999999893,800.2286,0.00075,True
65,EURUSD,Buy,2.0,2024-05-23 17:00:00,1.08245,2024-05-23 20:00:00,1.08118,195424.20298691955,195684.20298691955,-253.99999999997647,2164.8999999999996,0.0,True
57,EURUSD,Buy,2.0,2024-05-22 21:00:00,1.08214,2024-05-23 20:00:00,1.08118,195678.20298691952,195684.20298691955,-194.00000000001438,2164.28,1e-05,True
64,EURUSD,Buy,2.0,2024-05-23 13:00:00,1.08452,2024-05-23 15:00:00,1.08528,195872.20298691952,196402.2029869195,152.0000000000188,2169.04,0.0,True
63,EURUSD,Buy,1.87,2024-05-23 12:00:00,1.0846,2024-05-23 13:00:00,1.08452,195720.2029869195,196221.29298691946,-14.960000000014961,2028.2020000000002,0.0,True
62,EURUSD,Buy,0.97,2024-05-23 11:00:00,1.08387,2024-05-23 12:00:00,1.0846,195735.16298691952,196011.3229869195,70.81000000001158,1051.3538999999998,0.0,True
61,EURUSD,Sell,0.11,2024-05-23 08:00:00,1.0824,2024-05-23 10:00:00,1.08293,195664.35298691952,195778.7729869195,-5.829999999999114,119.064,0.0,True
60,EURUSD,Buy,2.0,2024-05-23 06:00:00,1.08304,2024-05-23 08:00:00,1.0824,195670.1829869195,195824.18298691948,-127.99999999999478,2166.08,0.0,True
59,EURUSD,Buy,2.0,2024-05-23 02:00:00,1.08251,2024-05-23 05:00:00,1.08283,195798.1829869195,195902.18298691954,61.99999999997518,2165.0200000000004,1e-05,True
58,EURUSD,Buy,1.95,2024-05-23 00:00:00,1.08236,2024-05-23 02:00:00,1.08251,195736.18298691954,195808.18298691954,1.9500000000184303,2110.6020000000003,0.00014,True
54,EURUSD,Buy,0.18,2024-05-22 14:00:00,1.08275,2024-05-22 21:00:00,1.08214,195734.23298691952,195763.57298691952,-10.97999999999999,194.89500000000004,0.0,True
56,EURUSD,Buy,1.93,2024-05-22 19:00:00,1.08425,2024-05-22 20:00:00,1.0837,195745.21298691953,195876.25298691954,-106.14999999996688,2092.6025,0.0,True
55,EURUSD,Sell,0.24,2024-05-22 17:00:00,1.08335,2024-05-22 18:00:00,1.08361,195851.3629869195,195868.3429869195,-6.239999999998247,260.004,0.0,True
53,EURUSD,Buy,1.52,2024-05-22 13:00:00,1.08375,2024-05-22 14:00:00,1.08275,195857.6029869195,196192.00298691948,-153.51999999998327,1647.3,1e-05,True
52,EURUSD,Buy,2.0,2024-05-22 12:00:00,1.08436,2024-05-22 14:00:00,1.08275,196011.12298691948,196192.00298691948,-321.99999999997783,2168.72,0.0,True
47,EURUSD,Buy,0.09,2024-05-21 19:00:00,1.08539,2024-05-22 12:00:00,1.08436,196333.12298691945,196337.71298691945,-9.270000000000778,97.6851,0.0,True
51,EURUSD,Buy,0.58,2024-05-22 08:00:00,1.0856,2024-05-22 11:00:00,1.08486,196342.39298691944,196399.26298691944,-42.91999999999784,629.6479999999999,0.0,True
50,EURUSD,Sell,0.6,2024-05-22 07:00:00,1.08535,2024-05-22 08:00:00,1.0856,196385.31298691942,196400.9729869194,-16.199999999991686,651.21,2e-05,True
49,EURUSD,Buy,2.0,2024-05-22 05:00:00,1.08591,2024-05-22 07:00:00,1.08535,196401.5129869194,196449.22298691937,-111.99999999997878,2171.82,0.0,True
48,EURUSD,Buy,0.48,2024-05-22 01:00:00,1.08572,2024-05-22 04:00:00,1.08598,196513.51298691938,196502.8629869194,11.519999999996495,521.1456,2e-05,True
42,EURUSD,Buy,1.56,2024-05-21 02:00:00,1.08604,2024-05-21 16:00:00,1.08497,196501.9929869194,196617.4329869194,-168.4799999999851,1694.2223999999999,1e-05,True
46,EURUSD,Buy,2.0,2024-05-21 11:00:00,1.08668,2024-05-21 15:00:00,1.08572,196670.47298691937,197035.51298691935,-192.00000000001438,2173.36,0.0,True
45,EURUSD,Buy,1.55,2024-05-21 10:00:00,1.08645,2024-05-21 11:00:00,1.08668,196862.47298691937,196898.55298691933,34.10000000002705,1683.9975,1e-05,True
44,EURUSD,Buy,2.0,2024-05-21 06:00:00,1.08559,2024-05-21 10:00:00,1.08645,196828.37298691933,196791.0929869194,169.99999999997218,2171.18,1e-05,True
43,EURUSD,Buy,0.41000000000000003,2024-05-21 03:00:00,1.08615,2024-05-21 05:00:00,1.08556,196658.37298691936,196583.90298691936,-24.599999999994605,445.3215,1e-05,True
41,EURUSD,Buy,1.16,2024-05-20 21:00:00,1.0865,2024-05-20 23:00:00,1.08556,196682.97298691937,196682.97298691937,-121.06608707539631,1260.34,0.00010367316444313085,True
38,EURUSD,Sell,1.07,2024-05-20 11:00:00,1.08746,2024-05-20 23:00:00,1.08556,196804.03907399476,196682.97298691937,193.03078608378647,1163.5822,9.597396183378403e-05,True
40,EURUSD,Buy,1.99,2024-05-20 15:00:00,1.08576,2024-05-20 19:00:00,1.08659,196611.00828791098,196693.82907399477,140.35612287632046,2160.6624,0.00012469284986762281,True
39,EURUSD,Sell,2.0,2024-05-20 12:00:00,1.0869,2024-05-20 14:00:00,1.08601,196470.65216503467,196615.53295111848,168.38861410049878,2173.8,4.805692949756344e-05,True
1,EURUSD,Buy,0.49,2024-05-14 10:00:00,1.07872,2024-05-20 12:00:00,1.0869,196302.26355093418,196351.91433701798,395.61284964085536,528.5727999999999,0.00010626837467649741,True
37,EURUSD,Sell,1.18,2024-05-20 09:00:00,1.08782,2024-05-20 11:00:00,1.08746,195906.6507012933,196329.70355093418,31.77471016608316,1283.6276,9.072279520260102e-05,True
36,EURUSD,Buy,2.0,2024-05-20 08:00:00,1.08806,2024-05-20 09:00:00,1.08782,195874.87599112722,196315.56884076807,-60.237830203649985,2176.12,6.118915101823195e-05,True
35,EURUSD,Sell,0.44,2024-05-20 06:00:00,1.0878,2024-05-20 07:00:00,1.08808,195935.11382133086,196388.5466709717,-15.159964159703948,478.63200000000006,6.45446399934356e-05,True
34,EURUSD,Sell,2.0,2024-05-20 04:00:00,1.08753,2024-05-20 05:00:00,1.08741,195950.27378549057,196370.87663513143,7.304495356564184,2175.0600000000004,8.347752321729909e-05,True
33,EURUSD,Sell,2.0,2024-05-20 01:00:00,1.08706,2024-05-20 04:00:00,1.08753,195942.969290134,196369.45213977486,-114.29457378812711,2174.12,0.0001014728689404431,True
32,EURUSD,Buy,2.0,2024-05-17 23:00:00,1.08666,2024-05-20 00:00:00,1.08687,196057.26386392213,196451.406713563,17.932509307965137,2173.32,0.0001203374534602178,True
31,EURUSD,Buy,1.46,2024-05-17 22:00:00,1.08726,2024-05-17 23:00:00,1.08666,196039.33135461417,196423.18420425503,-97.9659343135455,1587.3996,7.099955009284355e-05,True
30,EURUSD,Buy,1.84,2024-05-17 21:00:00,1.08757,2024-05-17 22:00:00,1.08726,196137.29728892772,196550.55013856856,-75.43757692167699,2001.1287999999997,9.998683109603816e-05,True
29,EURUSD,Buy,2.0,2024-05-17 19:00:00,1.08686,2024-05-17 21:00:00,1.08757,196212.7348658494,196641.17771549025,126.04844014717644,2173.72,7.975779926410629e-05,True
28,EURUSD,Buy,0.93,2024-05-17 14:00:00,1.08434,2024-05-17 19:00:00,1.08686,196086.68642570224,196480.33927534308,223.16715480507133,1008.4362000000001,0.0001203531741388737,True
27,EURUSD,Buy,2.0,2024-05-17 12:00:00,1.08447,2024-05-17 14:00:00,1.08434,195863.51927089717,196133.69212053803,-45.04922242712695,2168.94,9.524611213567128e-05,True
26,EURUSD,Buy,0.67,2024-05-17 11:00:00,1.08442,2024-05-17 12:00:00,1.08447,195908.5684933243,196185.11134296516,-3.6165872385923343,726.5614,0.00010397891400894633,True
25,EURUSD,Sell,1.6300000000000001,2024-05-17 09:00:00,1.08627,2024-05-17 11:00:00,1.08442,195912.1850805629,196186.27793020374,282.3977658097389,1770.6201,0.00011749836926553459,True
24,EURUSD,Buy,1.51,2024-05-17 04:00:00,1.08596,2024-05-17 08:00:00,1.08612,195629.78731475316,195987.18016439403,20.306782584356412,1639.7995999999998,2.5517996130027958e-05,True
23,EURUSD,Buy,2.0,2024-05-17 03:00:00,1.08628,2024-05-17 04:00:00,1.08596,195609.48053216882,195959.03338180968,-74.72355367568116,2172.5599999999995,5.361776837852986e-05,True
22,EURUSD,Buy,2.0,2024-05-17 00:00:00,1.08666,2024-05-17 01:00:00,1.08679,195684.2040858445,196074.42693548536,14.923718005642076,2173.32,5.538140997175309e-05,True
21,EURUSD,Sell,0.12,2024-05-16 22:00:00,1.0867,2024-05-16 23:00:00,1.08657,195669.28036783886,196048.7232174797,0.6694531198848611,130.404,7.421224000955838e-05,True
20,EURUSD,Sell,2.0,2024-05-16 19:00:00,1.08735,2024-05-16 22:00:00,1.0867,195668.61091471897,196054.42376435982,110.58030414304422,2174.7,9.709847928481827e-05,True
19,EURUSD,Sell,1.37,2024-05-16 15:00:00,1.08633,2024-05-16 19:00:00,1.08735,195558.03061057592,195975.69346021677,-151.70442133241946,1488.2721,8.733154257238384e-05,True
18,EURUSD,Buy,2.0,2024-05-16 14:00:00,1.08667,2024-05-16 15:00:00,1.08633,195709.73503190835,196077.41788154922,-93.26965262917372,2173.34,0.00012634826314586166,True
17,EURUSD,Buy,2.0,2024-05-16 11:00:00,1.08734,2024-05-16 12:00:00,1.087,195803.00468453753,196203.5175341784,-81.69885748663778,2174.68,6.849428743318191e-05,True
16,EURUSD,Buy,1.92,2024-05-16 08:00:00,1.08796,2024-05-16 09:00:00,1.08764,195884.70354202416,196316.576391665,-76.62766329648605,2088.8832,7.910241300243351e-05,True
15,EURUSD,Buy,0.64,2024-05-16 07:00:00,1.08847,2024-05-16 08:00:00,1.08796,195961.33120532063,196408.8840549615,-39.563429832672085,696.6208,0.00010817859113549093,True
14,EURUSD,Sell,1.09,2024-05-16 05:00:00,1.08872,2024-05-16 06:00:00,1.08872,196000.8946351533,196485.68748479415,-15.043682045889714,1186.7048000000002,0.00013801543161366707,True
13,EURUSD,Buy,2.0,2024-05-16 00:00:00,1.08837,2024-05-16 01:00:00,1.08891,196015.93831719918,196510.04116684003,87.51001417022421,2176.74,0.00010244992914886388,True
12,EURUSD,Buy,0.4,2024-05-15 21:00:00,1.08785,2024-05-15 23:00:00,1.08831,195928.42830302895,196393.1311526698,16.046354156285496,435.14,5.8841146092989615e-05,True
11,EURUSD,Buy,1.48,2024-05-15 16:00:00,1.08351,2024-05-15 17:00:00,1.08575,195912.38194887267,196251.64479851353,313.87145812726436,1603.5948,0.00011924690454553086,True
10,EURUSD,Buy,0.3,2024-05-15 11:00:00,1.08299,2024-05-15 13:00:00,1.08246,195598.51049074542,195776.5633403863,-20.54136296996425,324.897,0.00015471209899888894,True
9,EURUSD,Sell,2.0,2024-05-15 08:00:00,1.08271,2024-05-15 10:00:00,1.0826,195619.05185371538,195803.96470335624,0.47762667953190285,2165.42,0.00010761186660239498,True
