Id,Symbol,Type,Volume,Entry Time,Entry Price,Exit Time,Exit Price,Exit Balance,Exit Equity,Profit,Margin,Fee,Closed
12,EURUSD,Buy,0.12,2024-06-19 09:00:00,1.07312,2024-06-19 12:00:00,1.07371,194822.67414329998,194796.71236684948,6.198857777163009,128.7744,7.34285185696176e-05,True
11,EURUSD,Buy,0.08,2024-06-19 05:00:00,1.07387,2024-06-19 10:00:00,1.07367,194816.4752855228,194822.19414329997,-2.379016239938133,85.90960000000001,9.737702999206662e-05,True
10,EURUSD,Buy,0.86,2024-06-19 02:00:00,1.07387,2024-06-19 03:00:00,1.07374,194818.85430176274,194818.85430176274,-22.94167998778804,923.5282000000001,0.0001367637207880475,True
4,EURUSD,Sell,1.7,2024-06-18 04:00:00,1.07278,2024-06-19 03:00:00,1.07374,194841.79598175053,194818.85430176274,-181.38726854031745,1823.726,0.00010698393259025284,True
9,EURUSD,Sell,0.59,2024-06-18 23:00:00,1.07387,2024-06-19 00:00:00,1.07403,195023.18325029084,194792.4959817505,-15.599497299018495,633.5833000000001,0.00010439825930546023,True
8,EURUSD,Sell,1.1500000000000001,2024-06-18 19:00:00,1.07393,2024-06-18 20:00:00,1.07352,195038.78274758987,194894.79547904953,32.10902389423248,1235.0195000000003,0.00013079109657191304,True
7,EURUSD,Buy,0.56,2024-06-18 17:00:00,1.07383,2024-06-18 18:00:00,1.07385,195006.67372369563,194806.5864551553,-2.9684018193724437,601.3448000000001,7.300717534584547e-05,True
6,EURUSD,Sell,0.87,2024-06-18 08:00:00,1.07232,2024-06-18 10:00:00,1.07233,195009.642125515,195067.95485697468,-9.94227432398222,932.9184,0.00010427901521812093,True
5,EURUSD,Sell,0.91,2024-06-18 07:00:00,1.07216,2024-06-18 08:00:00,1.07232,195019.584399839,195079.59713129868,-26.214363694290206,975.6655999999999,0.00012806993070654782,True
3,EURUSD,Sell,2.32,2024-06-17 21:00:00,1.07363,2024-06-17 22:00:00,1.07322,195045.79876353327,195045.79876353327,77.27590441396028,2490.8215999999998,7.691420511226162e-05,True
2,EURUSD,Buy,0.08,2024-06-17 16:00:00,1.07161,2024-06-17 21:00:00,1.07363,194968.52285911932,194968.52285911932,15.304212000897152,85.72879999999999,0.00010697349988798877,True
1,EURUSD,Buy,0.89,2024-06-17 15:00:00,1.07138,2024-06-17 18:00:00,1.07222,194953.21864711842,194957.24285911932,68.79864711840253,953.5282000000001,6.698149305160895e-05,True
