Id,datetime
d25e224f-31a7-4767-a584-6e5baa2ab1b9,2016-11-28T17:00:00.000000
51804018-f897-42ef-9b93-1344b8230418,2016-11-29T16:30:00.000000
f80261cd-75fa-4e4a-974f-4c02cda16608,2016-11-30T13:00:00.000000
6db9dc64-f10e-4482-84d7-15752ca7fefb,2016-11-30T13:00:00.000000
85e414d6-1afb-4051-8526-e7fdf172a573,2016-11-30T15:45:00.000000
b4067ad1-e110-4a9a-88cc-fc1519c8b434,2016-11-30T19:00:00.000000
629aaee9-b431-415a-8a08-8e6532c51dd2,2016-12-01T18:00:00.000000
a641b11b-e10e-4856-8ecf-1b6d06a49e73,2016-12-02T16:30:00.000000
ba3250b0-b750-444c-9648-724e6c9ab1aa,2016-12-02T16:30:00.000000
6f0b5830-e61f-4fc4-a8f7-06cbd95a00d4,2016-12-02T16:30:00.000000
e436436c-7727-4739-9054-d271500b062c,2016-12-06T13:00:00.000000
a4bcd0d3-40e7-4483-b625-e77a88d3f17b,2016-12-06T13:00:00.000000
08443ec1-c06d-4db2-8966-47cdb89bb645,2016-12-08T15:45:00.000000
e1f230fd-6650-454a-a1a9-6632588358a3,2016-12-08T15:45:00.000000
da784757-8564-4b90-8b54-b7169d842788,2016-12-08T16:30:00.000000
45986979-0272-4f24-ae3b-14e9d422236d,2016-12-14T16:30:00.000000
3f07c102-4a67-4599-b2a9-665ceac78d11,2016-12-14T22:00:00.000000
6ac9c0eb-71d3-4267-a4e9-dc7b47711b09,2016-12-14T22:00:00.000000
4afc2801-cf80-4f60-966b-7d7081e06e8c,2016-12-14T22:00:00.000000
520b63c1-7206-4622-8ef9-7dd4b159f2ba,2016-12-14T22:30:00.000000
d2e1f810-54a8-4194-a131-e077829931fb,2016-12-15T16:30:00.000000
d0ede5b2-ce33-4496-aec0-641905526764,2016-12-15T16:30:00.000000
2d0120bc-5f0b-4840-9066-c8ee0af10f86,2016-12-16T13:00:00.000000
4c9ae338-ba0f-4d05-b53a-6390df3d2ce2,2016-12-16T13:00:00.000000
5d1c9cc0-ce65-48fa-a3e1-fb2678a2cd61,2016-12-19T21:30:00.000000
29ca431a-d133-489f-8e51-071d1edd05fc,2016-12-21T18:30:00.000000
07309dc6-f23a-4621-b7d2-9f5633c8714b,2016-12-22T16:30:00.000000
8a8a13bc-394d-4538-94fe-4310212d5e7f,2016-12-22T16:30:00.000000
96404ec2-54ff-431d-b9de-684c727c1f10,2016-12-22T16:30:00.000000
38c56244-f877-4152-9826-7ea36ea9865a,2016-12-22T16:30:00.000000
ISM Manufacturing Prices Paid,2017-01-03T22:00:00.000000
ISM Manufacturing PMI,2017-01-03T22:00:00.000000
Core Harmonized Index of Consumer Prices (YoY),2017-01-04T17:00:00.000000
Harmonized Index of Consumer Prices (YoY),2017-01-04T17:00:00.000000
FOMC Minutes,2017-01-05T02:00:00.000000
Average Hourly Earnings (MoM),2017-01-06T20:30:00.000000
Nonfarm Payrolls,2017-01-06T20:30:00.000000
Unemployment Rate,2017-01-06T20:30:00.000000
Donald Trump's News Conference,2017-01-11T23:00:00.000000
ECB Monetary Policy Meeting Accounts,2017-01-12T19:30:00.000000
Retail Sales (MoM),2017-01-13T20:30:00.000000
Treasury Sec Lew speech,2017-01-17T22:00:00.000000
Consumer Price Index (YoY),2017-01-18T20:30:00.000000
Consumer Price Index ex Food & Energy (YoY),2017-01-18T20:30:00.000000
ECB Main Refinancing Operations Rate,2017-01-19T19:45:00.000000
ECB Rate On Deposit Facility,2017-01-19T19:45:00.000000
ECB Press Conference,2017-01-19T20:30:00.000000
President Trump speech,2017-01-21T01:00:00.000000
ECB's President Draghi speech,2017-01-23T18:30:00.000000
Gross Domestic Product Price Index,2017-01-27T20:30:00.000000
Trump - May meeting,2017-01-27T22:00:00.000000
ECB's President Draghi speech,2017-01-31T15:00:00.000000
Gross Domestic Product s.a. (QoQ),2017-01-31T17:00:00.000000
Gross Domestic Product s.a. (YoY),2017-01-31T17:00:00.000000
Non-Monetary Policy ECB Meeting,2017-02-01T15:00:00.000000
ISM Manufacturing Prices Paid,2017-02-01T22:00:00.000000
ISM Manufacturing PMI,2017-02-01T22:00:00.000000
Fed Interest Rate Decision,2017-02-02T02:00:00.000000
Fed Monetary Policy Statement,2017-02-02T02:00:00.000000
ECB's President Draghi speech,2017-02-02T19:15:00.000000
Unemployment Rate,2017-02-03T20:30:00.000000
Nonfarm Payrolls,2017-02-03T20:30:00.000000
ECB's President Draghi speech,2017-02-06T21:00:00.000000
Gross Domestic Product s.a. (QoQ),2017-02-14T17:00:00.000000
Gross Domestic Product s.a. (YoY),2017-02-14T17:00:00.000000
Non-Monetary Policy ECB Meeting,2017-02-15T15:00:00.000000
Consumer Price Index (YoY),2017-02-15T20:30:00.000000
Consumer Price Index ex Food & Energy (YoY),2017-02-15T20:30:00.000000
Fed's Chair Yellen speech,2017-02-15T22:00:00.000000
ECB Monetary Policy Meeting Accounts,2017-02-16T19:30:00.000000
FOMC Minutes,2017-02-23T02:00:00.000000
Durable Goods Orders ex Transportation,2017-02-27T20:30:00.000000
Durable Goods Orders,2017-02-27T20:30:00.000000
Gross Domestic Product Price Index,2017-02-28T20:30:00.000000
Trump's speech to Congress,2017-03-01T09:00:00.000000
ISM Manufacturing PMI,2017-03-01T22:00:00.000000
Fed's Chair Yellen speech,2017-03-04T01:00:00.000000
ECB Rate On Deposit Facility,2017-03-09T19:45:00.000000
ECB Main Refinancing Operations Rate,2017-03-09T19:45:00.000000
ECB Press Conference,2017-03-09T20:30:00.000000
Nonfarm Payrolls,2017-03-10T20:30:00.000000
Unemployment Rate,2017-03-10T20:30:00.000000
ECB's President Draghi speech,2017-03-13T20:30:00.000000
Consumer Price Index (YoY),2017-03-15T19:30:00.000000
Consumer Price Index ex Food & Energy (YoY),2017-03-15T19:30:00.000000
Retail Sales (MoM),2017-03-15T19:30:00.000000
Fed Monetary Policy Statement,2017-03-16T01:00:00.000000
