Id,Symbol,Type,Volume,Entry Time,Entry Price,Exit Time,Exit Price,Exit Balance,Exit Equity,Profit,Margin,Fee,Closed
26,EURUSD,Sell,0.18,2024-05-23 22:00:00,1.081,2024-05-24 04:00:00,1.08105,185545.673166137,185549.15522056783,-2.9052915782190594,194.58,0.0001114050876787311,True
25,EURUSD,Sell,0.16,2024-05-23 21:00:00,1.08052,2024-05-23 23:00:00,1.08149,185548.57845771522,185537.753166137,-16.28654824645947,172.8832,4.79092654035796e-05,True
24,EURUSD,Sell,0.22,2024-05-23 11:00:00,1.08386,2024-05-23 22:00:00,1.081,185564.86500596168,185556.41845771522,60.915426573302,238.44920000000002,9.111697394090281e-05,True
23,EURUSD,Sell,0.13,2024-05-23 08:00:00,1.0824,2024-05-23 19:00:00,1.08183,185503.94957938837,185546.60500596167,6.396410278760282,140.71200000000002,7.796844009532239e-05,True
22,EURUSD,Sell,0.13,2024-05-23 05:00:00,1.08282,2024-05-23 11:00:00,1.08386,185497.5531691096,185477.55957938835,-14.668294625125629,140.76659999999998,8.833035577874264e-05,True
21,EURUSD,Sell,0.1,2024-05-23 03:00:00,1.08256,2024-05-23 08:00:00,1.0824,185512.22146373472,185516.5331691096,0.6088201183842482,108.256,9.911798816151315e-05,True
20,EURUSD,Sell,0.14,2024-05-23 00:00:00,1.0824,2024-05-23 04:00:00,1.08277,185511.61264361633,185508.5214637347,-6.563845109259616,151.53600000000003,9.884607923284824e-05,True
19,EURUSD,Sell,0.18,2024-05-22 21:00:00,1.08214,2024-05-23 03:00:00,1.08256,185518.17648872558,185514.55264361633,-9.8519533136906,194.7852,0.0001273307396496129,True
18,EURUSD,Sell,0.16,2024-05-22 20:00:00,1.08371,2024-05-23 00:00:00,1.0824,185528.02844203927,185521.0564887256,19.12309613556704,173.3936,0.0001148064915269824,True
17,EURUSD,Sell,0.14,2024-05-22 11:00:00,1.08486,2024-05-22 21:00:00,1.08214,185508.9053459037,185532.18844203927,37.02743984923528,151.8804,7.518286791159998e-05,True
16,EURUSD,Sell,0.11,2024-05-22 10:00:00,1.08577,2024-05-22 20:00:00,1.08371,185471.87790605446,185486.9253459037,22.305509851268294,119.43469999999999,3.22263771573785e-05,True
15,EURUSD,Sell,0.17,2024-05-22 07:00:00,1.08534,2024-05-22 11:00:00,1.08486,185449.5723962032,185459.22790605447,6.192338695223718,184.50779999999997,0.0001157447826339349,True
14,EURUSD,Sell,0.17,2024-05-22 00:00:00,1.08555,2024-05-22 09:00:00,1.08614,185443.38005750798,185427.8123962032,-11.574089649770409,184.5435,9.082880292758074e-05,True
13,EURUSD,Sell,0.09,2024-05-21 22:00:00,1.08559,2024-05-22 07:00:00,1.08534,185454.95414715775,185456.980057508,1.1485889498512756,97.7031,0.00012237900557216397,True
12,EURUSD,Sell,0.08,2024-05-21 21:00:00,1.08519,2024-05-21 22:00:00,1.08559,185453.8055582079,185453.8055582079,-4.143762049822112,86.8152,0.00011797025622780807,True
11,EURUSD,Sell,0.2,2024-05-21 18:00:00,1.0854,2024-05-21 19:00:00,1.08538,185457.94932025773,185457.94932025773,-1.9400623430068245,217.08,0.0001170031171502502,True
10,EURUSD,Sell,0.15,2024-05-21 16:00:00,1.08497,2024-05-21 18:00:00,1.0854,185459.88938260073,185459.88938260073,-7.060578683669658,162.7455,4.0705245578046773e-05,True
9,EURUSD,Sell,0.24,2024-05-21 10:00:00,1.08644,2024-05-21 17:00:00,1.08593,185466.9499612844,185451.93938260074,9.419854121129443,260.7456,0.00011750607828628361,True
8,EURUSD,Sell,0.11,2024-05-21 08:00:00,1.08585,2024-05-21 16:00:00,1.08497,185457.53010716327,185489.98996128442,7.664274275678881,119.4435,0.00018324779312009357,True
7,EURUSD,Sell,0.13,2024-05-21 01:00:00,1.08587,2024-05-21 09:00:00,1.08615,185449.8658328876,185444.55010716326,-4.715202221527278,141.1631,8.270786319434805e-05,True
6,EURUSD,Sell,0.16,2024-05-21 00:00:00,1.08598,2024-05-21 08:00:00,1.08585,185454.58103510912,185453.76583288758,0.3518695863574321,173.7568,0.00010800815085262397,True
5,EURUSD,Sell,0.2,2024-05-20 21:00:00,1.08648,2024-05-21 01:00:00,1.08587,185454.22916552276,185454.2610351091,9.647745667151131,217.296,0.00012761271664244294,True
4,EURUSD,Sell,0.05,2024-05-20 20:00:00,1.08641,2024-05-21 00:00:00,1.08598,185444.58141985562,185452.02916552278,1.4422409510435383,54.3205,0.00014155180979144477,True
3,EURUSD,Sell,0.07,2024-05-20 15:00:00,1.08575,2024-05-20 20:00:00,1.08641,185443.1391789046,185443.1391789046,-5.273103848353565,76.00250000000001,9.330054976468997e-05,True
2,EURUSD,Sell,0.13,2024-05-20 14:00:00,1.086,2024-05-20 17:00:00,1.0865,185448.41228275295,185442.50917890458,-7.786933404165046,141.18,9.899487724352013e-05,True
1,EURUSD,Sell,0.15,2024-05-20 13:00:00,1.08706,2024-05-20 15:00:00,1.08575,185456.1992161571,185458.16228275295,17.519216157118244,163.059,0.00014205225619203947,True
