datetime,Time_EST,action,Order,lot size,Price,S/L,TP,Profit,Balance,entry
2023-11-03 10:15:00,2023-11-03 03:15:00,close,76,7,1.06299,1.06189,0,42.0,98302.26, Closing Buy Ticket: PSAR flip Ticket #: 76
2023-11-03 10:45:00,2023-11-03 03:45:00,sell,77,7,1.0624,1.0635,0,0.0,98302.26,
2023-11-03 11:15:00,2023-11-03 04:15:00,close,77,7,1.06334,1.0635,0,-658.0,97644.26, Closing Sell Ticket: PSAR flip Ticket #: 77
2023-11-03 11:45:00,2023-11-03 04:45:00,buy,78,7,1.06414,1.06304,0,0.0,97644.26,
2023-11-03 12:00:00,2023-11-03 05:00:00,modify,78,7,1.06414,1.06368,0,0.0,97644.26,
2023-11-03 13:30:00,2023-11-03 06:30:00,modify,78,7,1.06414,1.06409,0,0.0,97644.26,
2023-11-03 14:30:00,2023-11-03 07:30:00,modify,78,7,1.06414,1.06435,0,0.0,97644.26,
2023-11-03 14:45:00,2023-11-03 07:45:00,modify,78,7,1.06414,1.06974,0,0.0,97644.26,
2023-11-03 15:00:00,2023-11-03 08:00:00,modify,78,7,1.06414,1.06986,0,0.0,97644.26,
2023-11-03 15:10:00,2023-11-03 08:10:00,s/l,78,7,1.06986,1.06986,0,4004.0,101648.26,stoploss
2023-11-06 10:00:00,2023-11-06 03:00:00,sell,79,7,1.07329,1.07439,0,0.0,101648.26,
2023-11-06 10:11:00,2023-11-06 03:11:00,s/l,79,7,1.07439,1.07439,0,-770.0,100878.26,stoploss
2023-11-06 11:15:00,2023-11-06 04:15:00,buy,80,7,1.07544,1.07434,0,0.0,100878.26,
2023-11-06 11:30:00,2023-11-06 04:30:00,close,80,7,1.07461,1.07434,0,-581.0,100297.26, Closing Buy Ticket: Impulse flip Ticket #: 80
2023-11-06 11:45:00,2023-11-06 04:45:00,buy,81,7,1.07469,1.07359,0,0.0,100297.26,
2023-11-06 12:00:00,2023-11-06 05:00:00,modify,81,7,1.07469,1.07361,0,0.0,100297.26,
2023-11-06 12:15:00,2023-11-06 05:15:00,modify,81,7,1.07469,1.07418,0,0.0,100297.26,
2023-11-06 12:30:00,2023-11-06 05:30:00,modify,81,7,1.07469,1.0742,0,0.0,100297.26,
2023-11-06 13:00:00,2023-11-06 06:00:00,close,81,7,1.07483,1.0742,0,98.0,100395.26, Closing Buy Ticket: Impulse flip Ticket #: 81
2023-11-06 15:00:00,2023-11-06 08:00:00,sell,82,7,1.07435,1.07545,0,0.0,100395.26,
2023-11-06 16:30:00,2023-11-06 09:30:00,close,82,7,1.07414,1.07545,0,147.0,100542.26, Closing Sell Ticket: 3 bar rule Ticket #: 82
2023-11-06 17:00:00,2023-11-06 10:00:00,sell,83,7,1.07389,1.07499,0,0.0,100542.26,
2023-11-06 17:45:00,2023-11-06 10:45:00,close,83,7,1.07362,1.07499,0,189.0,100731.26, Closing Sell Ticket: SMI crossing above -40 Ticket #: 83
2023-11-06 20:15:00,2023-11-06 13:15:00,sell,84,7,1.07321,1.07431,0,0.0,100731.26,
2023-11-06 21:00:00,2023-11-06 14:00:00,close,84,7,1.07359,1.07431,0,-266.0,100465.26, Closing Sell Ticket: SMI crossing above -40 Ticket #: 84
2023-11-06 21:15:00,2023-11-06 14:15:00,sell,85,7,1.07244,1.07354,0,0.0,100465.26,
2023-11-07 01:00:00,2023-11-06 18:00:00,close,85,7,1.07201,1.07354,0,324.88,100790.14, Closing Sell Ticket: SMI crossing above -40 Ticket #: 85
2023-11-07 11:15:00,2023-11-07 04:15:00,sell,86,7,1.06942,1.07052,0,0.0,100790.14,
2023-11-07 12:30:00,2023-11-07 05:30:00,close,86,7,1.06964,1.07052,0,-154.0,100636.14, Closing Sell Ticket: SMI crossing above -40 Ticket #: 86
2023-11-07 12:45:00,2023-11-07 05:45:00,sell,87,7,1.06845,1.06955,0,0.0,100636.14,
2023-11-07 14:30:00,2023-11-07 07:30:00,close,87,7,1.06807,1.06955,0,266.0,100902.14, Closing Sell Ticket: PSAR flip Ticket #: 87
2023-11-07 16:15:00,2023-11-07 09:15:00,sell,88,7,1.06686,1.06796,0,0.0,100902.14,
2023-11-07 16:45:00,2023-11-07 09:45:00,close,88,7,1.06713,1.06796,0,-189.0,100713.14, Closing Sell Ticket: SMI crossing above -40 Ticket #: 88
2023-11-07 17:30:00,2023-11-07 10:30:00,buy,89,7,1.06839,1.06729,0,0.0,100713.14,
2023-11-07 17:45:00,2023-11-07 10:45:00,close,89,7,1.06795,1.06729,0,-308.0,100405.14, Closing Buy Ticket: SMI crossing below 40 Ticket #: 89
2023-11-07 18:00:00,2023-11-07 11:00:00,buy,90,7,1.0685,1.0674,0,0.0,100405.14,
2023-11-07 18:15:00,2023-11-07 11:15:00,modify,90,7,1.0685,1.06796,0,0.0,100405.14,
2023-11-07 19:13:00,2023-11-07 12:13:00,s/l,90,7,1.06796,1.06796,0,-378.0,100027.14,stoploss
2023-11-07 20:45:00,2023-11-07 13:45:00,buy,91,7,1.06917,1.06807,0,0.0,100027.14,
2023-11-07 21:00:00,2023-11-07 14:00:00,modify,91,7,1.06917,1.06877,0,0.0,100027.14,
2023-11-07 21:15:00,2023-11-07 14:15:00,modify,91,7,1.06917,1.06908,0,0.0,100027.14,
2023-11-07 21:30:00,2023-11-07 14:30:00,modify,91,7,1.06917,1.06919,0,0.0,100027.14,
2023-11-07 22:04:00,2023-11-07 15:04:00,s/l,91,7,1.06919,1.06919,0,14.0,100041.14,stoploss
2023-11-07 22:30:00,2023-11-07 15:30:00,buy,92,7,1.0696,1.0685,0,0.0,100041.14,
2023-11-07 22:45:00,2023-11-07 15:45:00,modify,92,7,1.0696,1.06866,0,0.0,100041.14,
2023-11-07 23:30:00,2023-11-07 16:30:00,modify,92,7,1.0696,1.06883,0,0.0,100041.14,
2023-11-08 00:45:00,2023-11-07 17:45:00,close,92,7,1.06974,1.06883,0,33.86,100075.0, Closing Buy Ticket: SMI crossing below 40 Ticket #: 92
2023-11-08 10:15:00,2023-11-08 03:15:00,sell,93,7,1.06759,1.06869,0,0.0,100075.0,
2023-11-08 13:00:00,2023-11-08 06:00:00,close,93,7,1.06683,1.06869,0,532.0,100607.0, Closing Sell Ticket: PSAR flip Ticket #: 93
2023-11-08 15:30:00,2023-11-08 08:30:00,sell,94,7,1.06647,1.06757,0,0.0,100607.0,
2023-11-08 16:00:00,2023-11-08 09:00:00,close,94,7,1.06694,1.06757,0,-329.0,100278.0, Closing Sell Ticket: SMI crossing above -40 Ticket #: 94
2023-11-08 16:15:00,2023-11-08 09:15:00,buy,95,7,1.06724,1.06614,0,0.0,100278.0,
2023-11-08 16:30:00,2023-11-08 09:30:00,modify,95,7,1.06724,1.06631,0,0.0,100278.0,
2023-11-08 16:45:00,2023-11-08 09:45:00,modify,95,7,1.06724,1.06702,0,0.0,100278.0,
2023-11-08 17:00:00,2023-11-08 10:00:00,modify,95,7,1.06724,1.06793,0,0.0,100278.0,
2023-11-08 17:30:00,2023-11-08 10:30:00,modify,95,7,1.06724,1.06816,0,0.0,100278.0,
2023-11-08 18:00:00,2023-11-08 11:00:00,modify,95,7,1.06724,1.06941,0,0.0,100278.0,
2023-11-08 18:15:00,2023-11-08 11:15:00,modify,95,7,1.06724,1.06991,0,0.0,100278.0,
2023-11-08 18:45:00,2023-11-08 11:45:00,modify,95,7,1.06724,1.07015,0,0.0,100278.0,
2023-11-08 19:00:00,2023-11-08 12:00:00,modify,95,7,1.06724,1.07032,0,0.0,100278.0,
2023-11-08 19:31:00,2023-11-08 12:31:00,s/l,95,7,1.07032,1.07032,0,2156.0,102434.0,stoploss
2023-11-08 23:00:00,2023-11-08 16:00:00,buy,96,7,1.07096,1.06986,0,0.0,102434.0,
2023-11-08 23:30:00,2023-11-08 16:30:00,modify,96,7,1.07096,1.06992,0,0.0,102434.0,
2023-11-09 00:15:00,2023-11-08 17:15:00,close,96,7,1.07053,1.06992,0,-493.42,101940.57, Closing Buy Ticket: SMI crossing below 40 Ticket #: 96
2023-11-09 10:30:00,2023-11-09 03:30:00,sell,97,7,1.0696,1.0707,0,0.0,101940.57,
2023-11-09 10:45:00,2023-11-09 03:45:00,close,97,7,1.07034,1.0707,0,-518.0,101422.57, Closing Sell Ticket: SMI crossing above -40 Ticket #: 97
2023-11-09 11:00:00,2023-11-09 04:00:00,sell,98,7,1.07014,1.07124,0,0.0,101422.57,
2023-11-09 14:30:00,2023-11-09 07:30:00,close,98,7,1.0689,1.07124,0,868.0,102290.57, Closing Sell Ticket: SMI crossing above -40 Ticket #: 98
2023-11-09 16:00:00,2023-11-09 09:00:00,buy,99,7,1.07076,1.06966,0,0.0,102290.57,
2023-11-09 16:45:00,2023-11-09 09:45:00,modify,99,7,1.07076,1.06976,0,0.0,102290.57,
2023-11-09 17:00:00,2023-11-09 10:00:00,modify,99,7,1.07076,1.07133,0,0.0,102290.57,
2023-11-09 17:02:00,2023-11-09 10:02:00,s/l,99,7,1.07133,1.07133,0,399.0,102689.57,stoploss
2023-11-09 17:45:00,2023-11-09 10:45:00,buy,100,7,1.07152,1.07042,0,0.0,102689.57,
2023-11-09 18:15:00,2023-11-09 11:15:00,close,100,7,1.07113,1.07042,0,-273.0,102416.57, Closing Buy Ticket: SMI crossing below 40 Ticket #: 100
2023-11-09 23:00:00,2023-11-09 16:00:00,sell,101,7,1.06638,1.06748,0,0.0,102416.57,
2023-11-09 23:59:00,2023-11-09 16:59:00,close at stop,101,7,1.06676,1.06748,0,-266.0,102150.57,
