Id,Symbol,Type,Volume,Entry Time,Entry Price,Exit Time,Exit Price,Exit Balance,Exit Equity,Profit,Margin,Fee,Closed
71,EURUSD,Sell,0.14,2024-05-28 16:00:00,1.08642,2024-05-28 17:00:00,1.08639,,,0.41999999999964294,152.0988,0.0,False
70,EURUSD,Sell,0.11,2024-05-28 15:00:00,1.08766,2024-05-28 17:00:00,1.08639,,,13.970000000001148,119.6426,0.0,False
69,EURUSD,Sell,0.13,2024-05-28 14:00:00,1.08841,2024-05-28 16:00:00,1.08642,195102.8262562316,195087.18625623162,25.870000000002058,141.4933,0.0,True
68,EURUSD,Sell,0.07,2024-05-28 11:00:00,1.08701,2024-05-28 14:00:00,1.08841,195076.9562562316,195081.0162562316,-9.800000000000477,76.09070000000001,0.0,True
67,EURUSD,Sell,0.08,2024-05-28 09:00:00,1.08754,2024-05-28 11:00:00,1.08701,195086.7562562316,195081.0762562316,4.239999999999355,87.00319999999999,0.0,True
66,EURUSD,Sell,0.14,2024-05-28 08:00:00,1.08751,2024-05-28 10:00:00,1.08774,195082.5162562316,195086.8562562316,-3.359999999999335,152.25140000000002,1e-05,True
65,EURUSD,Sell,0.15,2024-05-28 05:00:00,1.08758,2024-05-28 09:00:00,1.08754,195085.8762562316,195085.60625623158,0.4500000000006001,163.137,1e-05,True
63,EURUSD,Sell,0.11,2024-05-27 23:00:00,1.08575,2024-05-28 08:00:00,1.08751,195085.42625623159,195083.20625623158,-25.51999999999982,119.4325,0.00056,True
64,EURUSD,Sell,0.15,2024-05-28 03:00:00,1.08651,2024-05-28 05:00:00,1.08758,195110.94625623157,195093.75625623157,-16.049999999998565,162.97650000000002,0.0,True
62,EURUSD,Sell,0.12,2024-05-27 22:00:00,1.086,2024-05-28 03:00:00,1.08651,195126.99625623156,195120.75625623154,-6.2400000000001254,130.32000000000002,1e-05,True
61,EURUSD,Sell,0.2,2024-05-27 20:00:00,1.08574,2024-05-27 23:00:00,1.08575,195133.23625623155,195128.43625623157,-0.20000000000131024,217.148,0.0,True
60,EURUSD,Sell,0.17,2024-05-27 19:00:00,1.08598,2024-05-27 22:00:00,1.086,195133.43625623157,195137.85625623155,-0.3400000000022274,184.6166,0.0,True
59,EURUSD,Sell,0.1,2024-05-27 18:00:00,1.08595,2024-05-27 20:00:00,1.08574,195133.77625623156,195131.10625623155,2.100000000000435,108.595,0.0,True
58,EURUSD,Sell,0.1,2024-05-27 15:00:00,1.0849,2024-05-27 17:00:00,1.08583,195131.67625623156,195134.97625623154,-9.300000000000974,108.49,0.0,True
57,EURUSD,Sell,0.16,2024-05-27 14:00:00,1.08574,2024-05-27 16:00:00,1.08551,195140.97625623154,195149.95625623156,3.6799999999992394,173.7184,0.0,True
56,EURUSD,Sell,0.15,2024-05-27 13:00:00,1.08628,2024-05-27 15:00:00,1.0849,195137.29625623155,195123.45625623153,20.69999999999905,162.94199999999998,0.0,True
55,EURUSD,Sell,0.14,2024-05-27 12:00:00,1.08672,2024-05-27 14:00:00,1.08574,195116.59625623154,195107.87625623154,13.719999999999734,152.1408,0.0,True
54,EURUSD,Sell,0.12,2024-05-27 09:00:00,1.08513,2024-05-27 11:00:00,1.08494,195102.87625623154,195100.95625623153,2.1599999999989494,130.2156,1e-05,True
53,EURUSD,Sell,0.15,2024-05-27 07:00:00,1.08485,2024-05-27 10:00:00,1.08505,195100.71625623154,195099.93625623154,-2.9999999999996696,162.72750000000002,0.0,True
52,EURUSD,Sell,0.12,2024-05-27 04:00:00,1.08499,2024-05-27 07:00:00,1.08485,195103.71625623154,195102.99625623153,1.6799999999976833,130.1988,0.0,True
51,EURUSD,Sell,0.1,2024-05-27 03:00:00,1.08486,2024-05-27 06:00:00,1.08492,195102.03625623154,195101.11625623156,-0.6000000000017103,108.48599999999999,0.0,True
50,EURUSD,Sell,0.14,2024-05-27 02:00:00,1.08466,2024-05-27 04:00:00,1.08499,195102.63625623155,195104.69625623157,-4.759999999999181,151.85240000000002,1e-05,True
49,EURUSD,Sell,0.06,2024-05-27 00:00:00,1.0845,2024-05-27 01:00:00,1.08506,195107.39625623156,195107.39625623156,-4.541875837307535,65.07,0.00019697930621802876,True
48,EURUSD,Sell,0.13,2024-05-24 23:00:00,1.08458,2024-05-27 01:00:00,1.08506,195111.93813206887,195107.39625623156,-7.600140883965568,140.99540000000002,0.00010462622184369135,True
