Id,Symbol,Type,Volume,Entry Time,Entry Price,Exit Time,Exit Price,Exit Balance,Exit Equity,Profit,Margin,Fee,Closed
46,EURUSD,Buy,2.0,2024-06-07 18:00:00,1.08065,2024-06-07 22:00:00,1.08055,,,-20.000000000042206,2161.3,0.0,False
45,EURUSD,Buy,2.0,2024-06-07 17:00:00,1.08125,2024-06-07 20:00:00,1.0805,193324.77513943927,193286.77513943927,-152.00000000000568,2162.5,1e-05,True
42,EURUSD,Buy,2.0,2024-06-07 02:00:00,1.08917,2024-06-07 15:00:00,1.08332,193476.77513943927,194784.77513943927,-1171.999999999982,2178.34,1e-05,True
44,EURUSD,Buy,2.0,2024-06-07 09:00:00,1.08924,2024-06-07 10:00:00,1.08928,194648.77513943924,194644.7751394393,6.000000000008001,2178.48,1e-05,True
43,EURUSD,Buy,2.0,2024-06-07 03:00:00,1.08895,2024-06-07 08:00:00,1.08906,194642.77513943924,194814.77513943927,21.99999999996649,2177.9,0.0,True
41,EURUSD,Buy,2.0,2024-06-06 19:00:00,1.0882,2024-06-06 23:00:00,1.08869,194620.77513943927,194668.77513943927,97.99999999997588,2176.4,0.0,True
40,EURUSD,Buy,2.0,2024-06-06 14:00:00,1.08676,2024-06-06 17:00:00,1.08781,194522.7751394393,194670.7751394393,209.9999999999991,2173.52,0.0,True
38,EURUSD,Sell,2.0,2024-06-06 07:00:00,1.08872,2024-06-06 15:00:00,1.08817,194312.7751394393,194594.7751394393,107.99999999996568,2177.4399999999996,1e-05,True
39,EURUSD,Sell,1.6500000000000001,2024-06-06 09:00:00,1.08842,2024-06-06 10:00:00,1.08783,194204.77513943933,194172.7251394393,97.34999999997828,1795.8929999999998,0.0,True
34,EURUSD,Sell,2.0,2024-06-05 15:00:00,1.08839,2024-06-06 04:00:00,1.08941,194107.42513943935,194347.42513943935,-204.00000000000418,2176.78,0.0,True
37,EURUSD,Buy,2.0,2024-06-06 02:00:00,1.08739,2024-06-06 03:00:00,1.0882,194311.42513943935,194349.42513943932,159.99999999999548,2174.78,1e-05,True
36,EURUSD,Sell,2.0,2024-06-06 00:00:00,1.08703,2024-06-06 01:00:00,1.0873,194151.42513943935,194485.42513943932,-67.9999999999985,2174.06,7e-05,True
35,EURUSD,Sell,2.0,2024-06-05 21:00:00,1.08756,2024-06-05 23:00:00,1.08673,194219.42513943935,194287.4251394393,166.00000000002169,2175.1200000000003,0.0,True
31,EURUSD,Sell,2.0,2024-06-05 11:00:00,1.08758,2024-06-05 16:00:00,1.08872,194053.42513943932,194103.4251394393,-227.99999999998377,2175.16,0.0,True
33,EURUSD,Buy,2.0,2024-06-05 13:00:00,1.08687,2024-06-05 15:00:00,1.08839,194281.4251394393,194119.4251394393,303.9999999999932,2173.74,0.0,True
32,EURUSD,Sell,2.0,2024-06-05 12:00:00,1.08736,2024-06-05 13:00:00,1.08687,193977.4251394393,193939.42513943923,98.0000000000203,2174.7200000000003,0.0,True
30,EURUSD,Buy,2.0,2024-06-04 21:00:00,1.08822,2024-06-04 23:00:00,1.0878,193879.42513943926,193939.42513943926,-83.99999999997299,2176.44,0.0,True
29,EURUSD,Sell,2.0,2024-06-04 14:00:00,1.08614,2024-06-04 16:00:00,1.08649,193963.42513943923,193967.4251394392,-71.99999999997009,2172.28,1e-05,True
28,EURUSD,Buy,2.0,2024-06-04 12:00:00,1.08718,2024-06-04 14:00:00,1.08614,194035.4251394392,194137.42513943918,-207.99999999998596,2174.36,0.0,True
