datetime,Time_EST,action,Order,lot size,Price,S/L,TP,Profit,Balance,entry
11/6/2023 10:11,11/6/2023 3:11,s/l,79,7,1.07439,1.07439,0,-770,100878.26,stoploss
11/6/2023 11:15,11/6/2023 4:15,buy,80,7,1.07544,1.07434,0,0,100878.26,
11/6/2023 11:30,11/6/2023 4:30,close,80,7,1.07461,1.07434,0,-581,100297.26, Closing Buy Ticket: Impulse flip Ticket #: 80
11/6/2023 11:45,11/6/2023 4:45,buy,81,7,1.07469,1.07359,0,0,100297.26,
11/6/2023 12:00,11/6/2023 5:00,modify,81,7,1.07469,1.07361,0,0,100297.26,
11/6/2023 12:15,11/6/2023 5:15,modify,81,7,1.07469,1.07418,0,0,100297.26,
11/6/2023 12:30,11/6/2023 5:30,modify,81,7,1.07469,1.0742,0,0,100297.26,
11/6/2023 13:00,11/6/2023 6:00,close,81,7,1.07483,1.0742,0,98,100395.26, Closing Buy Ticket: Impulse flip Ticket #: 81
11/6/2023 15:00,11/6/2023 8:00,sell,82,7,1.07435,1.07545,0,0,100395.26,
11/6/2023 16:30,11/6/2023 9:30,close,82,7,1.07414,1.07545,0,147,100542.26, Closing Sell Ticket: 3 bar rule Ticket #: 82
11/6/2023 17:00,11/6/2023 10:00,sell,83,7,1.07389,1.07499,0,0,100542.26,
11/6/2023 17:45,11/6/2023 10:45,close,83,7,1.07362,1.07499,0,189,100731.26, Closing Sell Ticket: SMI crossing above -40 Ticket #: 83
11/6/2023 20:15,11/6/2023 13:15,sell,84,7,1.07321,1.07431,0,0,100731.26,
11/6/2023 21:00,11/6/2023 14:00,close,84,7,1.07359,1.07431,0,-266,100465.26, Closing Sell Ticket: SMI crossing above -40 Ticket #: 84
11/6/2023 21:15,11/6/2023 14:15,sell,85,7,1.07244,1.07354,0,0,100465.26,
11/7/2023 1:00,11/6/2023 18:00,close,85,7,1.07201,1.07354,0,324.88,100790.14, Closing Sell Ticket: SMI crossing above -40 Ticket #: 85
11/7/2023 11:15,11/7/2023 4:15,sell,86,7,1.06942,1.07052,0,0,100790.14,
11/7/2023 12:30,11/7/2023 5:30,close,86,7,1.06964,1.07052,0,-154,100636.14, Closing Sell Ticket: SMI crossing above -40 Ticket #: 86
11/7/2023 12:45,11/7/2023 5:45,sell,87,7,1.06845,1.06955,0,0,100636.14,
11/7/2023 14:30,11/7/2023 7:30,close,87,7,1.06807,1.06955,0,266,100902.14, Closing Sell Ticket: PSAR flip Ticket #: 87
11/7/2023 16:15,11/7/2023 9:15,sell,88,7,1.06686,1.06796,0,0,100902.14,
11/7/2023 16:45,11/7/2023 9:45,close,88,7,1.06713,1.06796,0,-189,100713.14, Closing Sell Ticket: SMI crossing above -40 Ticket #: 88
11/7/2023 17:30,11/7/2023 10:30,buy,89,7,1.06839,1.06729,0,0,100713.14,
11/7/2023 17:45,11/7/2023 10:45,close,89,7,1.06795,1.06729,0,-308,100405.14, Closing Buy Ticket: SMI crossing below 40 Ticket #: 89
11/7/2023 18:00,11/7/2023 11:00,buy,90,7,1.0685,1.0674,0,0,100405.14,
11/7/2023 18:15,11/7/2023 11:15,modify,90,7,1.0685,1.06796,0,0,100405.14,
11/7/2023 19:13,11/7/2023 12:13,s/l,90,7,1.06796,1.06796,0,-378,100027.14,stoploss
11/7/2023 20:45,11/7/2023 13:45,buy,91,7,1.06917,1.06807,0,0,100027.14,
11/7/2023 21:00,11/7/2023 14:00,modify,91,7,1.06917,1.06877,0,0,100027.14,
11/7/2023 21:15,11/7/2023 14:15,modify,91,7,1.06917,1.06908,0,0,100027.14,
11/7/2023 21:30,11/7/2023 14:30,modify,91,7,1.06917,1.06919,0,0,100027.14,
11/7/2023 22:04,11/7/2023 15:04,s/l,91,7,1.06919,1.06919,0,14,100041.14,stoploss
11/7/2023 22:30,11/7/2023 15:30,buy,92,7,1.0696,1.0685,0,0,100041.14,
11/7/2023 22:45,11/7/2023 15:45,modify,92,7,1.0696,1.06866,0,0,100041.14,
11/7/2023 23:30,11/7/2023 16:30,modify,92,7,1.0696,1.06883,0,0,100041.14,
11/8/2023 0:45,11/7/2023 17:45,close,92,7,1.06974,1.06883,0,33.86,100075, Closing Buy Ticket: SMI crossing below 40 Ticket #: 92
11/8/2023 10:15,11/8/2023 3:15,sell,93,7,1.06759,1.06869,0,0,100075,
11/8/2023 13:00,11/8/2023 6:00,close,93,7,1.06683,1.06869,0,532,100607, Closing Sell Ticket: PSAR flip Ticket #: 93
11/8/2023 15:30,11/8/2023 8:30,sell,94,7,1.06647,1.06757,0,0,100607,
11/8/2023 16:00,11/8/2023 9:00,close,94,7,1.06694,1.06757,0,-329,100278, Closing Sell Ticket: SMI crossing above -40 Ticket #: 94
11/8/2023 16:15,11/8/2023 9:15,buy,95,7,1.06724,1.06614,0,0,100278,
11/8/2023 16:30,11/8/2023 9:30,modify,95,7,1.06724,1.06631,0,0,100278,
11/8/2023 16:45,11/8/2023 9:45,modify,95,7,1.06724,1.06702,0,0,100278,
11/8/2023 17:00,11/8/2023 10:00,modify,95,7,1.06724,1.06793,0,0,100278,
11/8/2023 17:30,11/8/2023 10:30,modify,95,7,1.06724,1.06816,0,0,100278,
11/8/2023 18:00,11/8/2023 11:00,modify,95,7,1.06724,1.06941,0,0,100278,
11/8/2023 18:15,11/8/2023 11:15,modify,95,7,1.06724,1.06991,0,0,100278,
11/8/2023 18:45,11/8/2023 11:45,modify,95,7,1.06724,1.07015,0,0,100278,
11/8/2023 19:00,11/8/2023 12:00,modify,95,7,1.06724,1.07032,0,0,100278,
11/8/2023 19:31,11/8/2023 12:31,s/l,95,7,1.07032,1.07032,0,2156,102434,stoploss
11/8/2023 23:00,11/8/2023 16:00,buy,96,7,1.07096,1.06986,0,0,102434,
11/8/2023 23:30,11/8/2023 16:30,modify,96,7,1.07096,1.06992,0,0,102434,
11/9/2023 0:15,11/8/2023 17:15,close,96,7,1.07053,1.06992,0,-493.42,101940.57, Closing Buy Ticket: SMI crossing below 40 Ticket #: 96
11/9/2023 10:30,11/9/2023 3:30,sell,97,7,1.0696,1.0707,0,0,101940.57,
11/9/2023 10:45,11/9/2023 3:45,close,97,7,1.07034,1.0707,0,-518,101422.57, Closing Sell Ticket: SMI crossing above -40 Ticket #: 97
11/9/2023 11:00,11/9/2023 4:00,sell,98,7,1.07014,1.07124,0,0,101422.57,
11/9/2023 14:30,11/9/2023 7:30,close,98,7,1.0689,1.07124,0,868,102290.57, Closing Sell Ticket: SMI crossing above -40 Ticket #: 98
11/9/2023 16:00,11/9/2023 9:00,buy,99,7,1.07076,1.06966,0,0,102290.57,
11/9/2023 16:45,11/9/2023 9:45,modify,99,7,1.07076,1.06976,0,0,102290.57,
11/9/2023 17:00,11/9/2023 10:00,modify,99,7,1.07076,1.07133,0,0,102290.57,
11/9/2023 17:02,11/9/2023 10:02,s/l,99,7,1.07133,1.07133,0,399,102689.57,stoploss
11/9/2023 17:45,11/9/2023 10:45,buy,100,7,1.07152,1.07042,0,0,102689.57,
11/9/2023 18:15,11/9/2023 11:15,close,100,7,1.07113,1.07042,0,-273,102416.57, Closing Buy Ticket: SMI crossing below 40 Ticket #: 100
11/9/2023 23:00,11/9/2023 16:00,sell,101,7,1.06638,1.06748,0,0,102416.57,
11/9/2023 23:59,11/9/2023 16:59,close at stop,101,7,1.06676,1.06748,0,-266,102150.57,
